,Group,ADAMTS13,ADAMTSL2,ADGRG6,ANXA1,ASPN,ATP4A,ATP6V1G1.ATP6V1G2,C4BPA,C4BPB,CCN5,CFI,COL1A1,EGF,EIF4E,F11,F13B,F7,FCER2,FCGR3A,FGFBP2,GALNT7,GCG,GSR,H2AC8.H2AC17.H2AC7.H2AC20.H2AC19.H2AW.H2AC6.H2AC12.H2AC14.H2AJ,H2BC12.H2BC12L.H2BC5.H2BC10.H2BC18.H2BC9.H2BC15.H2BC14.H2BC13,HPR,HPX,IGF2,IGHV1.24,IGHV3.74,IGKJ1,IGKV1.17,IGKV1D.33.IGKV1.33,IGLV2.18,IGLV6.57,ITGB2,LCAT,LDLR,LILRB5,LTF,MMP2,P4HB,PDE5A,PFKM,PLIN1,PPM1B,PROC,PRSS2,PZP,RAB6B,RBP4,RPLP0,RPLP2,SBSN,SEC22B,SERPING1,SEZ6L,SGTA,THBD,THBS1,TWSG1
ILD_31,2,3.06759343706046,2.9793401610066,3.03575047422456,2.63878340679711,2.86247412470498,3.31112565733149,1.15578083141889,4.06019633933138,3.79920941655199,2.74202110138879,3.6468726880952,2.82561062996832,2.99249118766218,2.30585725637199,3.17551597604655,3.36950100681988,2.96313242283255,1.07330567412064,3.27988456394837,2.86957096234379,1.26216629952284,2.73718936701231,2.55976948815873,3.53801763999989,3.46267517075402,3.44194427921732,3.89640239515833,3.17007556955225,1.62114282161568,3.31058022648133,3.44729508697938,2.92424205408844,3.76242321187471,3.34571923251927,3.10675190325872,2.73074817941814,3.25299462397242,2.5843347208898,1.40632177051333,3.00235673310344,2.58476456791916,3.65183597243245,0.569994283401249,2.60386551296872,2.90526664157132,1.33796948848266,3.87332422721301,2.58240996707207,2.88897075624449,2.63904627782955,3.5196588015736,2.43281935077629,3.1851160089876,2.63786888702848,1.45056526125328,4.07144909949699,3.19183470827621,2.66487421857772,2.51310920911895,3.90236646510032,2.66114589123422
ILD_33,2,3.09066983494998,2.8851852859385,3.03554253155392,2.84139365638406,2.69367728196837,3.28840343255857,2.06253150840874,4.09675519134966,3.83187074159174,2.56000854310755,3.72223028585373,3.09237479304745,3.06633954676255,2.47361629415974,3.17129108956016,3.47889514269808,3.0674489900147,1.90331690021913,3.06677622608431,2.79439111318415,1.9975615878892,1.96276751229351,2.48116169962562,3.55685995166252,3.35852091727718,3.71012348432549,3.88843573615865,3.06735330408858,2.30213814363519,3.64195943706276,3.42900254218177,3.09611978544194,3.80944091680193,3.25155007024082,3.58881409356625,2.99226068129839,3.27807433075219,2.44225395567023,2.655119757584,3.3272759462823,2.2738522686623,3.6004157014793,2.6864403542295,2.175194965082,2.22189728695197,1.30546569640742,3.81439076249133,2.34545767406488,3.41802951206549,2.81693690367142,3.4292712885297,2.52766715260123,3.05331765737101,2.83997091476892,1.71198244939443,4.03953501085966,3.15041758979998,2.24108678630556,1.84078988850853,3.78684584292228,2.84018816223061
ILD_34,2,3.07449217504596,3.05261288226394,3.00431227414629,2.81271306128878,2.7676004949037,3.39043244803671,1.28404203792623,4.10364273573047,3.86088193134705,2.41075333152033,3.64527960280508,3.22169539270753,3.10944291023572,1.70571876486561,3.10731051471565,3.40083790188628,3.08725200945552,1.48459469243199,2.93974141612449,2.91805966018531,2.51394480293374,2.69028974143962,2.59611292415969,3.60238999152814,3.32278862844631,3.67383150830486,3.84343275962607,3.13304105262149,2.52404104123595,3.34241165657032,2.98807911721272,2.84899216188244,3.66873641121027,3.14167358451608,3.23547153048919,2.90237069867742,3.26668835544275,2.35875111889948,2.72672989383579,3.13272701978877,2.43887789637862,3.65861333413176,1.52185824891718,2.42904992137456,2.8328073222113,2.43104171220798,3.89148314742669,2.64667903880851,2.76769695435626,2.67425094257284,3.46511283245155,2.58007340315569,3.05640552413188,2.7465364138165,1.11444213379771,4.04782717493969,3.30192511362726,2.62770343480565,2.40712198496517,3.79934135565712,2.72131345449457
ILD_38,2,3.07479794547261,3.05555804146667,3.03588768041512,2.82159198136518,2.89211313973058,3.03332154755717,2.00939275515944,4.07908415324428,3.83394689164991,2.74635739067105,3.69427743786548,3.26531415386456,3.0674394927244,2.12043720467716,3.06551139441546,3.43607191558197,2.94843900649006,2.63445583509761,3.25900500492719,2.92742911887274,2.63919446909392,2.63706426382024,2.41335260034709,3.4517165743271,3.34094395250314,3.5529298720627,3.83560543272299,3.09911736517404,1.77819686319729,3.46420798841136,3.22507780309789,2.92548858718261,3.81638180265635,3.40922964206816,3.01966257924511,2.96607335325518,3.29915417504556,2.62934147508627,2.79911894429641,3.17978946486672,2.3542728105866,3.60521711770483,1.33950205006071,2.48634825583025,2.29523164558036,1.1222385823492,3.80285717969017,2.6296655532016,2.66303776593489,2.72719676841735,3.42482778127407,2.54122455112784,3.02628637159256,2.76235541488793,1.49792865758445,4.01340075317348,3.14968502192557,2.54794946533845,2.61799592951305,3.77869570830664,2.86976051311928
ILD_39,2,3.05819092936403,2.88666678730669,2.99576517976244,2.36787938581731,2.82157453863375,3.10485806976551,1.54423551049295,4.08531074116861,3.84175244194141,2.47487447156368,3.68021887910338,3.41094963904265,3.03615694919906,2.17281704475639,3.21663716319192,3.38059429735184,3.07913604002349,2.82579707541706,3.08850626487768,2.95987447560929,2.539923765078,1.41564744977561,2.56367479173794,3.34032146583903,3.17085146753624,3.66974244972188,3.84442058467154,3.13227984502499,2.25184110184101,3.61324233185003,3.32624718481059,2.83000160960104,3.70944854456377,3.38279378159585,2.97110857486016,2.72629573837947,3.26704006263147,2.5768146739338,2.79610611181136,3.18859063717383,2.45412963461182,3.55483880281197,1.68947390653729,1.80569724743399,2.30532942883122,2.33172226850238,3.85409342436245,2.81263455532026,3.34597688042682,2.02887730442383,3.31323713076437,2.50422154256913,3.01177537322474,2.69187733633318,1.73180284370915,4.0791470154643,3.24831389557311,2.40591243088363,1.72756720152934,3.75457382939052,2.64864747817369
ILD_40,2,3.06672252084306,3.14324453045597,2.92066693810211,2.53261935758757,2.94386737390808,1.80897884934784,2.30811246750995,4.05002261547388,3.79718556756777,2.73445855362171,3.64820201316843,3.33191370833039,3.06700772509072,1.93092439618834,3.09197380924265,3.4332320115326,3.0389794155441,1.4902852723013,3.23568014277336,2.74226636226229,1.97439657537528,2.30407867453215,2.56702007946702,3.4251919789443,3.19888673557707,3.64068645351372,3.9333532033464,3.33341233930477,2.19335974236969,3.55610678763923,3.15861212960124,2.9905963722463,3.61852358821864,3.3283036356782,3.08960874892889,2.72228441862436,3.33495005798693,2.34724188052341,2.70529150882901,3.03079892924589,2.44371670641315,3.62259493508795,1.71751236175386,2.63959406777877,2.3790310862073,1.50411301249808,3.84970173967515,2.65662318850853,3.04997976257813,2.203039359285,3.48296737945007,2.57155333115476,2.71564760990404,2.84530172044782,1.76572215196543,4.09832584948045,3.3141985502943,1.91399819679081,2.21565895420721,3.84425801722941,2.76639282294607
ILD_41,2,3.19882995615881,3.14952613945776,3.22782233509879,2.78567452667585,2.82248099500161,3.07817780262743,1.89403507376117,4.05016407926321,3.78106438218532,2.36465775563976,3.66172813980828,3.24338264627848,2.84274379856761,2.31672608625682,3.19097309868698,3.40197108617137,2.99706226794539,1.47700556882248,3.27191378928802,2.95099754489782,2.85735860223163,2.41929547372038,2.46134573640629,3.46003503827184,3.2365872371339,3.5906620958818,3.95374346898275,3.16757609235801,2.57075276660898,3.71207400563457,2.89572460651794,3.51243606956906,3.71482421526923,3.44718729193471,3.15170290347583,2.83338100550258,3.41479648806433,1.79396096330028,2.89685991788134,3.0186573609514,2.61831079833067,3.61575566805454,1.7135157381887,1.71205269062359,2.6608039190424,1.84258047352113,3.86566108744665,2.1449302750899,3.35582275113329,1.72648006179831,3.53238430455483,2.69909133158258,2.98640436537434,2.89544660577271,1.62961475229955,4.09224392586141,3.31472654797894,1.65874592585838,2.3684066987524,3.66517714665916,2.6296690143965
ILD_43,2,3.08504127315702,2.98192666575906,2.90084310705899,2.84368764534299,2.9486562160219,3.32286288593658,2.15854059420047,4.05369851562899,3.81255983316902,2.56311393103692,3.69124252999978,3.2941487655233,3.04087595777033,1.8110394854881,3.02241470439763,3.38034681216338,3.11572624395831,2.65362450940614,3.13432993055201,2.82259229476674,2.53731681240618,2.51608612837512,2.27475272164134,3.58988098824173,3.27194212805001,3.68813538663452,3.89340008641921,3.37961006413252,2.35655560132993,3.31460092509549,3.33228072773877,2.89788109300647,3.62614902945646,3.29251034340814,3.07262780588807,2.85434333232778,3.36725588250211,2.53334906741796,2.81334392140438,3.12693259120074,2.49477936828001,3.58955997815457,3.0073803017346,1.98429818053209,2.41400475193846,1.37578357359876,3.80982958060725,2.46648406866038,2.9180316808988,1.7038444663706,3.47568612942469,2.65676510841929,3.02386348423441,2.78292907500746,1.58669176666963,4.06941134982408,3.2858709137919,2.49860349458451,2.27663464544509,3.75734275695337,2.68938491054539
ILD_44,2,3.00845994982752,2.9539201044219,3.06570022122881,2.86427666701707,2.98127497031078,1.94507548210453,1.67691793544652,4.07338283584283,3.85277679272604,2.5648114522168,3.61660978060042,3.35869977367644,3.10293627178866,1.89085624593969,3.11854788743177,3.37083237149361,2.98381689430837,2.17350437611073,3.00085536627398,2.8769816575849,2.51910079292538,2.10420839218534,2.38609269633803,3.51314224015635,3.14213188832169,3.61467815119922,3.82170262770131,3.24209159479552,1.77089728751333,3.32964351375299,3.37564226315443,2.79786492317259,3.600396976676,3.1196857598539,2.97577772397826,2.92308721271988,3.32549756612402,2.46063359215631,2.87134692524268,3.18183950745659,1.5625165656293,3.63659668059997,1.65077196201914,1.84949971437675,2.59817830062288,1.24431190624676,3.82781850036177,2.80328590354557,3.26191824565824,2.53273357196981,3.40055254081421,2.45119377302574,3.03614386788266,2.65818720219658,1.76425522683948,4.06059923768349,3.3524263001259,2.5595871652925,2.02585427035918,3.847120909596,2.7736540275946
ILD_48,2,3.18936571598187,3.01470733067979,3.02062766297126,2.78250206321817,2.88511605136663,1.63045065994994,2.08557685608942,4.04914422983059,3.79074737669904,2.3142228331642,3.71377423891623,3.1426782352518,2.84213591286886,2.31058968274315,3.20788340402807,3.4967867777924,2.83107609004479,2.68212430939231,3.24167427495202,2.90801258582471,1.81680508443807,2.26804186023001,2.54583376568738,3.4602642158184,3.29350412476245,3.5112258791464,3.9186327141255,3.41786181692313,2.02752321053599,3.5991453518271,3.24799101272391,2.77092551390262,3.52276559519463,3.38699927201285,3.00034318685163,2.95832274252337,3.32667377857405,2.42448558845037,2.80612440820246,3.19603787631516,2.36864440054844,3.61468024032489,1.84604808543457,2.26051566991218,2.63118166641664,1.83076190984237,3.76976353523592,2.72515503991019,3.35373976887576,2.44670765203798,3.41350563038744,2.48940996568369,2.99616406673613,2.71710306591166,1.61550953421716,4.01543462560277,3.30592710436486,2.12218793829027,2.37989783262858,3.77667259396429,2.75201336908084
ILD_49,2,3.03943023008451,2.94297742854403,2.89357134980133,2.83410956003988,2.78704986008633,3.16243242720095,2.29671279770812,4.09602337385968,3.85519189232169,2.47770970857147,3.68385717774031,3.44519117187674,3.1156613921322,2.34863664347599,3.18043213607447,3.42712048026825,2.88647195068658,2.44945016271219,3.15735427219141,2.95475718194529,1.55144110587875,1.90171825109164,2.34554607065714,3.33195374472593,3.31384346807439,3.70487606562194,3.85936327966619,3.29946142116718,2.04705144620299,3.50711542276781,3.15251446908609,2.6709149519919,3.36569948669282,3.13962616977361,3.02217412262712,2.85699573459494,3.37754750208711,2.54270404279586,2.62266180605294,3.07255209659456,2.25082608610054,3.60904985205297,1.43163598224222,2.07045003804568,2.72189239225059,1.32163802943144,3.8157385154352,2.49497804548374,3.26305316443956,2.36880968883846,3.44237469750395,2.24933012634585,2.59141051131884,2.90621541696226,2.0772602636648,4.03304202530899,3.27956888870448,2.39254279698002,1.74788656490373,3.74948016554221,2.74463168895425
ILD_51,2,3.15075552533652,2.88676794704236,2.90401051770447,2.68570651610071,2.81808542137308,3.25685666350837,1.60615899234233,4.05548691934751,3.7970506736503,2.84292214628114,3.67542221795687,3.31609386906477,2.96940280612245,2.19694233700857,3.11731308104456,3.44304353502646,3.03736666167226,2.56877811012565,3.20056165775336,2.87320484796131,2.65721893376988,1.79436187266144,2.383293366091,3.62667198340911,3.10713567013415,3.6046998202288,3.8667945003955,3.15027014718304,3.02238055910135,3.48684748115563,3.3349210311502,2.83371676832918,3.74821148023243,3.35287530611648,3.2902170096585,2.77534691815135,3.30844821249259,2.4122232303889,2.84774799184036,3.1557908883958,2.5535870629529,3.57077603151064,1.71054185378569,1.79699075378285,2.69656190057543,1.64074733030232,3.78946058790247,2.85641347701022,3.32693404710443,2.471947123782,3.43382584131086,2.50810381153977,2.98046333285372,2.77726353880594,1.3804750333309,4.07692043679136,3.14298336297674,2.53572836989361,2.19508592607457,3.77735888689097,2.6772007963525
ILD_53,2,3.06007175215529,2.88442312378356,2.98255008558792,2.66380471044371,2.89983669781508,3.12584620629969,1.23629368809491,4.05609627886843,3.79902138832375,2.6996736424328,3.66992671419443,3.27571156870884,3.04484810354232,2.32310345358846,3.13215852545421,3.36586621674655,3.02502357644545,2.59892422515355,2.8663215275994,2.81071850158226,2.65707016726308,2.03257319340211,2.50092854942224,3.45825848081733,3.14299188564166,3.65287719544626,3.83385562685877,3.03417949347587,2.6228551788882,3.51406034099488,3.1327900838586,2.81743129591845,3.69155706805656,3.25380724040521,3.12002863187816,2.86245633970187,3.27757180804226,2.6436614849745,2.57197627747987,3.04145520954761,2.52019112181593,3.5923624302318,2.22018577327469,2.53066907238811,2.5520629566368,1.61848972531512,3.80444641914282,2.52630073741281,3.57134273227453,2.72770657450342,3.43241964179494,2.50413584533401,2.92621031289,2.43762652354695,2.74034577223264,3.97568832475869,3.13129838611764,2.56879644390337,2.35126531415323,3.7475638498131,2.52830117159509
ILD_54,2,3.02655618212794,3.04670023747624,2.92946500139782,2.93037387480558,2.65554965210033,3.28934038178194,1.58145871386652,4.07773705008766,3.81446659470885,2.34262821473349,3.67217842131456,3.18924375026649,2.76576275419038,1.57981056798988,3.18410030935305,3.41162980009715,2.95378083886487,1.16530803340549,3.18293484740339,2.73091043744004,2.58727466798942,1.79848638307236,2.54178129465137,3.74990705319365,3.30800173495964,3.51482543013731,3.87965227297332,3.06717404593312,2.1701263783621,3.44421216813096,3.1800536867988,2.85815703744838,3.65452291323537,3.36437883742966,3.14612263462113,2.96959570188776,3.27410696031323,2.36362331762206,2.5559452942482,3.25470369333485,2.29830633668886,3.56203012797399,2.22595493996115,1.82718817100683,2.40592366921519,2.08654564135553,3.77352029959809,2.06179719363933,3.36933280218083,2.55921675668435,3.25140699306445,2.66050752330431,3.13713425993028,2.73082853442015,1.6274429777449,4.03229792947645,3.17323731570576,2.61524876216065,2.17580341477123,3.75581318186734,2.55700558186187
ILD_55,2,3.01473734144002,2.88366959076079,2.99839392301574,2.53475599671738,2.83561973800395,3.14461310559103,1.93762570633277,4.05577648211471,3.81396814248852,2.56247421430802,3.65419774113447,3.12602789896869,2.99887927435499,1.57058933991466,3.06101208674582,3.33224636787746,2.97504925832127,2.69134101040152,3.0817501786512,2.90354996235109,2.31041512286259,2.37871883270275,2.28436159331252,3.47322238313431,3.38601123607988,3.541642783234,3.809434118577,3.08244411962978,2.80936342251086,3.52598970563879,3.38517501248826,2.84886234054387,3.81372234653718,3.49817310799653,3.13935584298507,2.73318870622113,3.27991155312922,2.08229157322364,2.49696988631711,3.03396195002772,2.51708263812077,3.63575760409727,2.15056903247231,1.96421369816876,2.18990231428117,1.69314888185166,3.75201144626443,2.52704456007694,3.18676061157143,2.86999108574488,3.26057442263605,2.38782089614909,2.94364429054779,2.7830174982037,1.81344677464874,4.04432176062207,3.16320963869659,2.29218933127914,2.13226297794704,3.88427871527329,2.66492040046584
ILD_56,2,3.07067708114452,2.97963678864531,3.01171556766969,2.73703565729786,2.86232676994218,3.05856935305164,1.65891603775714,4.07103723898478,3.86184505304232,2.66486070836037,3.68022223536741,3.32122842801309,3.17335611819005,1.6075546779266,3.00040952892671,3.40314155937554,3.04101778614866,1.67730539653855,3.2633559168257,2.89329715600881,1.72720630641559,1.30587865709812,2.49870219935246,3.45267282647901,3.38683543585765,3.69964641018374,3.85303652385859,3.17630598266506,2.4133026249165,3.59027151163491,3.22747404554443,2.89065319623593,3.80162580447658,3.41392046641681,3.32907688371528,2.86101785953709,3.29547658660952,2.43725555868205,2.71761756231983,3.15584696580754,2.26066316679669,3.58925181968397,1.85839989651314,1.85778685730221,2.30671418970201,1.63356975599518,3.78189665948394,2.70117532737972,3.33254647865835,1.74461312288114,3.47926808426885,2.55708169483057,3.03234147991366,2.73782511326271,2.75919430641515,4.05538092051066,3.04898682834339,2.18213446964796,1.95503833653529,3.83320076574881,2.73566838030644
ILD_57,2,3.12695381326975,2.91876426267508,2.79699600510282,2.65581776225919,2.97938145710808,3.13517338682089,1.73218161672333,4.05645636190663,3.80808236776161,2.60197723060139,3.73648636692077,3.42379382059319,3.14114393952719,1.99425600780916,3.06160410887008,3.47476687658803,3.17476882810377,2.4984915120518,3.19320229827757,2.88304135454686,2.69210031438409,1.98988720934073,2.49001381582805,3.24670782035964,3.01582745247791,3.52726168512219,3.91050654690112,3.23680259708087,2.61928186027923,3.60531417467234,3.10035103025689,2.79190291357402,3.76642952060964,3.39732743066737,3.13826821749126,2.73899818769629,3.41128594570287,2.5043829087038,2.32433917276043,3.04594359382977,2.22094939830084,3.57926585560894,2.90612242576424,2.37754554228694,2.3456020530101,1.63728738623091,3.84301713711223,1.94235652189717,3.24476326227626,1.83948218613535,3.48797867314999,2.45822945440891,2.7514369005025,2.8241590537821,2.16452551242605,4.04592053379358,3.04715489750663,1.96977329968367,2.03182736722547,3.78041745340635,2.65665307232031
ILD_58,2,3.0337870411108,2.892551595524,3.0539662434766,2.6323422617477,2.97684519934398,3.12518429864977,1.71818577017772,4.04782116120139,3.79722612619735,2.60918357218202,3.69901508481344,3.20007939790576,3.07220855991114,1.75284926209756,3.10445582324266,3.4128997256824,2.95190593163221,2.42458961032796,3.08305002893873,3.00363747644726,2.69708104092703,2.02158437023748,2.49284629030204,3.20586515520282,3.0124380274539,3.67918747769939,3.8885491758125,3.23380504455469,2.09738335191933,3.45091695592684,3.09636736253632,2.84280772247787,3.65702127324814,3.31004673825332,3.18867942093665,2.6549602028321,3.33976397165188,2.76148729712441,2.54003952479442,3.0220205711131,2.41071234786043,3.63479081350869,1.4553990375168,2.21551108660038,2.52870048367999,1.70553396829283,3.7862164302426,2.68836333044075,2.77241493151943,2.87294442251369,3.35604191093448,2.39845463588471,2.78819709788014,2.64851277056379,1.77455183329621,4.01208428556293,3.10606375375874,2.59217587765231,2.00469712366638,3.81557155419776,2.70753474078336
ILD_59,2,3.04212574268866,2.91537086851504,2.96729167440463,2.4430455236848,2.98918729374397,2.86892596946674,1.92734453817085,4.04572758762604,3.80303399948575,2.69700087172147,3.59382424197057,3.22976766639202,3.0941020103995,1.66746805667101,3.03262482818723,3.37096918822259,3.11834840659474,2.66616154539338,3.06498273420378,3.0092540895305,2.78066677870782,2.60743033892703,2.32814079952214,3.37887941036646,3.20801154695155,3.57250824304751,3.79957480328114,3.11924068964619,3.045658288767,3.3298887035939,3.02418819065912,2.65948856628829,3.65963356150363,3.29133151672861,3.05641631247038,2.78440937769542,3.26754188260492,2.58334176325841,2.67494250209063,2.92154375351559,2.30050544859211,3.72719706824176,1.39162283412342,1.81255697546248,2.40153903682729,1.7009294451698,3.83716904379846,2.63323324778667,2.84364233429571,2.50845310949004,3.41766795224892,2.69672370432114,2.98870772852391,2.6822779257252,1.47011057529328,4.03191684026894,3.32605978864483,2.62245655531708,2.2371251611265,3.88986645567048,2.79825076488584
ILD_60,2,3.13803465719855,2.99746813235071,2.94380055416409,2.37409610387881,3.01772182026611,1.84641558994971,1.5086798153874,4.03929507581343,3.78075114414954,2.63883827366719,3.67317861351657,3.42603160602738,2.8403755099874,2.0696326135208,2.97756302612291,3.4328138612218,3.08094150411526,2.3623258922224,3.25644360921822,3.05628541663395,1.90902199408882,2.22723593222111,2.45626437828972,3.36087361777643,3.05575584387932,3.70997937624054,3.8967105760184,3.21308762624737,2.56404317394737,3.46197223418305,3.30301655824023,2.89864104409274,3.64506616415711,3.59977246914628,3.32872329664327,2.72471675505214,3.28440831330986,1.66936583856016,2.03875768638588,2.95405721434005,2.45486019069568,3.59432867211689,2.14563190344934,2.20330899626749,2.04577305858693,1.72738562486838,3.7038392360092,2.52641327767174,3.18517760089928,1.9124953536652,3.44017896329399,2.43789932729573,2.21361436227546,2.83863914805225,1.54793863474169,4.07606481184759,3.1719036653452,2.51276219754084,2.50365014816114,3.72825011003425,2.70077712706902
ILD_61,2,3.1377875076089,2.88378023592913,2.78187123963546,2.93919283220267,2.94725500893403,3.0830098655741,1.91193866227783,4.03168060796988,3.78364180292131,2.4674019481557,3.69562416292645,3.1950448763575,3.08864260452128,1.97182928963781,3.15988407916869,3.43171518043444,3.05100380111963,1.71555853973424,3.15416044386346,2.86524072229127,1.77347299368515,1.566757015772,2.46039418995134,3.69656597424576,3.34557578022674,3.66259774636779,3.86116177533966,3.13563474151476,2.35670976623196,3.4756609532634,3.30414539473223,2.76558943203731,3.70069694955189,3.35936705331917,3.28582345568505,2.8930905752278,3.31649436398173,2.32063634201501,1.58104413484801,3.21129942050228,2.24853838819266,3.62397369037365,2.1698055934251,1.80228474072752,2.47103811733672,1.32251640842119,3.74683360919415,2.54359446772214,3.30489871105266,1.52601088475216,3.37231158036609,2.64174810629001,2.99164804986507,2.71311751851499,3.23677559378,3.99371281659361,3.18804286507596,2.36533628415839,2.01406645524801,3.86401783760697,2.72329411403139
ILD_64,2,2.9437779068386,2.9203749345574,2.81481515774509,2.78024963747194,3.00369549169377,3.03744100538472,1.68883742039792,4.10323756519658,3.8616837911937,2.56733476491147,3.66478905441748,2.94591457111003,2.99084697679174,1.99467718742964,3.15337498818371,3.43036126986452,2.96421617061458,2.70767509069301,2.91272919399101,3.16875666655909,2.18759650522598,2.26060701148052,2.44508073880573,3.37179985328297,3.36563362346655,3.52475584899939,3.78979874554642,3.17065774111097,2.04746818391182,3.25354310589441,3.22771416202302,2.81913060008061,3.59736224640387,3.13372481283662,3.06429384442127,2.79457456053858,3.37934632419162,2.57446212628293,2.61069205520261,3.10338949656082,2.36637265028218,3.67013036787251,2.25494830947459,2.16098216643252,2.67185246164291,1.82343235555265,3.77235004285622,2.36677618829144,3.37951596845532,2.32710151481592,3.39463281359083,2.45297900952308,2.81082173990958,2.59503761709147,1.68583655791133,4.03603446128239,3.19336543523596,2.31598397340333,2.04027299013334,3.92586878646799,2.83286345200402
ILD_66,2,3.13392289493133,2.96666081445434,3.13890938857289,2.78532995684329,2.84089235892279,2.00147583684427,1.89695163890555,4.02142676921294,3.78060453084852,2.68075369344227,3.7103547741827,3.10707073391976,2.81635539484037,2.15881452866399,3.11689070805152,3.45830001943449,2.96967683090675,2.91053189387714,3.11660252669156,2.92813428636827,1.88703634962337,1.55348755523935,2.64421476139646,3.51872079572558,3.13428830930188,3.6445623423026,3.88650790785324,3.11512466950644,2.08462545778965,3.2552679090548,3.42903250151664,3.04751806299154,3.84559481925113,3.47742672192288,3.36201177986241,2.76036545361295,3.46014110717394,2.20358668144377,2.64890925677656,2.89473392008401,2.56434453245144,3.48758111464923,2.0161197799237,1.73965998969532,2.15950288298208,1.57700619036143,3.61173776195829,2.6960058638735,3.17991061629211,2.80169271793188,3.35462109792514,2.54045672421959,3.10152929539634,2.70771124926135,1.9990155606135,4.01015282773065,3.28243821979667,2.75950477103017,1.95530546373266,4.0950806136579,2.7524168495009
ILD_67,2,3.09496930117989,2.92601585900685,2.9012447876526,2.35212298050271,2.80302185270162,2.91076870559016,1.86426651474989,4.06975762397724,3.76120252698635,2.55669138254851,3.68939716113466,3.08818167270052,2.97410273586697,2.13755132812389,3.12513646296222,3.43282604145337,3.08332839142541,1.53126735909852,3.08726375959467,2.92969167883388,1.61389932154468,2.55115566891642,2.12040458442828,3.33525550803578,3.20632091220716,3.65198735871611,3.91103547494571,3.32665063987706,2.07312326854371,3.08855557047735,3.13338044255794,2.90800493247824,3.62477616357123,3.1923228739247,2.87101124751357,2.57313443432159,3.24471356034992,2.45079785965916,2.75740269306625,2.83565462721585,2.35480727681794,3.58898818417294,2.18193392686217,2.30534077827048,2.72838584183228,1.73228124409631,3.84794876195208,2.56243654013556,3.24717943284719,2.62907767669309,3.58071490167458,2.4534139246891,3.07451461136497,2.7871082672496,1.76187106790965,4.07251505322478,3.24204603720728,2.56146996691336,2.0480307523432,3.8139218914235,2.56570231180234
ILD_68,2,3.38890646995147,2.89962914516203,2.95953920536531,2.3273200134784,2.82607066294462,1.2439388523767,1.4492305264372,4.09498346157977,3.85295608464674,2.47113765427519,3.63161193571811,3.01402566043171,1.86772135777918,1.63573472752219,3.23629773759291,3.39926714825264,3.09714509830814,2.30641908637785,3.01868580860752,2.90205330644162,2.08147043452679,2.32995090994247,2.1680429115998,3.08836438560403,3.05458746704578,3.60874514001308,3.93381554240832,3.43229598141579,2.07172176334251,3.36107742487688,2.80379707748907,3.00779777621796,3.56582195981604,3.21576996582795,2.71668069614345,2.51686485954483,3.34537242155545,3.08957298338463,2.6979041498313,2.82574530481716,2.90003647229744,3.65090191838018,1.46812981614364,2.52735247299348,2.73248615155204,1.60141772344715,3.86940176061625,2.53499834349855,3.14679587099879,2.60342679565041,3.43878333979888,2.71991131947963,2.86091418339847,2.81301665516165,1.52342087730796,4.06490938669936,3.11544655024183,2.63046561536124,2.74542192335604,3.6661451483669,2.25928045703093
ILD_71,2,3.14071841059899,2.89031657954326,2.95856073849811,2.72041583876642,2.71205128469373,2.94081612323823,1.67074579466584,4.04154737647458,3.72722482039527,2.3649405608863,3.65833452195678,3.00113576361484,2.86061213350767,1.62626639865184,3.23849430454637,3.49508399667665,2.93962524033307,2.26595463333746,2.92333354681001,2.85807559375385,1.86352001425695,2.42604347922811,2.32826902709729,3.50856615975406,3.29439278567401,3.52832052709847,3.8731721988761,3.40062297655959,2.70354970071309,3.53520381429917,3.11100187658485,3.036122397976,3.63742780588653,3.3342990683087,3.02349365515403,2.79093084295381,3.23466120963013,2.11594078908751,2.63912963478134,3.15457971000622,2.40446269479157,3.65169136368103,1.40636009431983,1.51352459309932,2.4249497137774,2.05565996014862,3.81260655875736,2.73191396848431,3.23075359843109,2.40840654050979,3.64471268910831,2.62071001311613,3.05714407086269,2.82744170564562,1.9466692816756,4.03073251636116,3.26025608031447,2.39081394474183,2.68627026459686,3.74024728936243,2.69398189039599
ILD_72,2,3.09452911419948,2.98986538547839,2.93387874440441,2.51087480808371,3.00427970085458,2.92959950614727,1.47911218846276,4.07061341237471,3.80860155588541,2.61360137688732,3.68135112036605,3.20314059129987,3.09531533489497,2.22629932994285,3.11436816871417,3.44996280968048,2.92067654809518,2.38193036520693,3.03162802230408,3.01849121408686,2.57883162662084,2.35705818908459,2.3031795101536,3.32280339000304,3.1035446183591,3.53924532924475,3.85694523251673,3.22924824051997,2.18117638851655,3.36459292636333,2.99596378629185,2.9520113199187,3.67082411554386,3.29734752422238,3.23455195392722,2.58798181482625,3.30183084189617,1.98869486989697,2.72966319148992,2.88582841177197,2.50276825758304,3.59115759735704,2.01185220107211,1.84900876426396,2.4342109977269,1.45229062169022,3.79884498514304,2.53557368721989,3.34634738716786,2.43997048141985,3.41966355617728,2.41221852906771,2.88611346439098,2.71045060972152,1.22858121905453,4.04903152109396,3.21531284609018,2.04681833227148,2.36758009219613,3.82441208702333,2.61318008708441
